time,ENCODER  A:1,ENCODER  B:1
86.24564,FALSE,TRUE
86.25469,FALSE,FALSE
86.26375,TRUE,TRUE
86.27287,FALSE,FALSE
86.282061,TRUE,FALSE
86.29113,FALSE,FALSE
86.30046,TRUE,FALSE
86.30993,FALSE,TRUE
86.319051,TRUE,FALSE
86.32819,FALSE,TRUE
86.33745,FALSE,FALSE
86.34664,FALSE,TRUE
86.35576,TRUE,FALSE
86.36489,FALSE,TRUE
86.37415,FALSE,TRUE
86.383271,TRUE,FALSE
86.39274,TRUE,FALSE
86.40201,FALSE,TRUE
86.41107,FALSE,FALSE
86.4204,TRUE,FALSE
86.42945,FALSE,TRUE
86.43871,TRUE,FALSE
86.44769,TRUE,FALSE
86.45681,FALSE,FALSE
86.46593,TRUE,FALSE
86.47505,TRUE,FALSE
86.48417,TRUE,TRUE
86.49322,FALSE,TRUE
86.50241,FALSE,TRUE
86.51146,FALSE,TRUE
86.52051,FALSE,TRUE
86.52963,FALSE,TRUE
86.53868,FALSE,TRUE
86.54773,FALSE,TRUE
86.55685,FALSE,TRUE
86.56598,TRUE,FALSE
86.57554,TRUE,FALSE
86.58487,TRUE,TRUE
86.594411,TRUE,FALSE
86.603832,TRUE,FALSE
86.613442,TRUE,FALSE
86.622942,FALSE,TRUE
86.63241,TRUE,FALSE
86.641815,FALSE,FALSE
86.651212,TRUE,FALSE
86.66089,TRUE,FALSE
86.670307,TRUE,FALSE
86.679721,FALSE,TRUE
86.689202,TRUE,FALSE
86.698762,FALSE,FALSE
86.708511,FALSE,TRUE
86.718135,TRUE,FALSE
86.727771,TRUE,TRUE
86.737455,FALSE,TRUE
86.747012,TRUE,TRUE
86.756515,TRUE,FALSE
86.766211,TRUE,TRUE
86.776065,FALSE,FALSE
86.785681,TRUE,TRUE
86.795441,TRUE,TRUE
86.804932,FALSE,TRUE
86.814412,TRUE,FALSE
86.82388,TRUE,FALSE
86.833296,TRUE,FALSE
86.842625,FALSE,TRUE
86.85189,TRUE,FALSE
86.86108,FALSE,TRUE
86.87027,TRUE,TRUE
86.87947,FALSE,TRUE
86.88861,FALSE,TRUE
86.89773,FALSE,FALSE
86.90685,FALSE,FALSE
86.91597,FALSE,FALSE
86.92509,TRUE,FALSE
86.93421,TRUE,FALSE
86.9434,TRUE,FALSE
86.95245,TRUE,FALSE
86.96164,TRUE,FALSE
86.97069,TRUE,FALSE
86.97981,TRUE,FALSE
86.98893,TRUE,FALSE
86.99805,TRUE,FALSE
87.00717,TRUE,FALSE
87.01622,FALSE,TRUE
87.02527,FALSE,TRUE
87.03446,FALSE,TRUE
87.04351,TRUE,FALSE
87.05263,FALSE,TRUE
87.06168,FALSE,TRUE
87.07073,TRUE,FALSE
87.07985,FALSE,FALSE
87.08904,TRUE,TRUE
87.09816,TRUE,TRUE
87.107285,FALSE,TRUE
87.1164,TRUE,FALSE
87.12545,TRUE,FALSE
87.1345,TRUE,FALSE
87.14362,TRUE,FALSE
87.15281,TRUE,FALSE
87.16193,TRUE,FALSE
87.17105,TRUE,FALSE
87.18017,TRUE,FALSE
87.18922,TRUE,FALSE
87.19841,TRUE,FALSE
87.20746,TRUE,FALSE
87.21651,TRUE,FALSE
87.22563,FALSE,FALSE
87.23468,TRUE,TRUE
87.24387,FALSE,FALSE
87.25299,TRUE,TRUE
87.26204,TRUE,TRUE
87.27116,FALSE,TRUE
87.280285,FALSE,FALSE
87.2894,FALSE,FALSE
87.29845,TRUE,FALSE
87.30764,FALSE,TRUE
87.31669,FALSE,FALSE
87.32581,FALSE,FALSE
87.33493,FALSE,FALSE
87.34405,FALSE,FALSE
87.35317,FALSE,FALSE
87.36222,FALSE,FALSE
87.37141,FALSE,FALSE
87.38046,FALSE,FALSE
87.38951,FALSE,FALSE
87.39863,FALSE,FALSE
87.40768,FALSE,FALSE
87.41673,FALSE,FALSE
87.42585,FALSE,FALSE
87.43497,FALSE,FALSE
87.44416,FALSE,FALSE
87.453285,FALSE,FALSE
87.4624,FALSE,FALSE
87.47145,FALSE,FALSE
87.48064,FALSE,FALSE
87.48969,FALSE,FALSE
87.49881,FALSE,FALSE
87.50793,FALSE,FALSE
87.51705,FALSE,FALSE
87.52617,TRUE,FALSE
87.53522,TRUE,FALSE
87.54441,TRUE,FALSE
87.55346,TRUE,FALSE
87.56251,TRUE,FALSE
87.57163,TRUE,FALSE
87.58068,TRUE,FALSE
87.58973,TRUE,FALSE
87.59885,TRUE,FALSE
87.60797,TRUE,FALSE
87.61716,TRUE,FALSE
87.626285,TRUE,FALSE
87.6354,TRUE,FALSE
87.64445,TRUE,FALSE
87.65364,TRUE,FALSE
87.66269,TRUE,FALSE
87.67181,TRUE,FALSE
87.681,FALSE,TRUE
87.69012,TRUE,TRUE
87.69917,TRUE,TRUE
87.70822,TRUE,TRUE
87.71741,TRUE,TRUE
87.72646,TRUE,TRUE
87.73551,TRUE,TRUE
87.74463,TRUE,TRUE
87.75368,TRUE,TRUE
87.76273,TRUE,TRUE
87.77185,TRUE,TRUE
87.78097,TRUE,TRUE
87.79016,TRUE,TRUE
87.799285,TRUE,TRUE
87.8084,TRUE,TRUE
87.81745,TRUE,TRUE
87.8265,TRUE,TRUE
87.83562,FALSE,TRUE
87.84481,FALSE,TRUE
87.85393,FALSE,TRUE
87.86305,FALSE,TRUE
87.87217,FALSE,TRUE
87.88122,FALSE,TRUE
87.89041,FALSE,TRUE
87.89946,FALSE,TRUE
87.90851,FALSE,TRUE
87.91763,FALSE,TRUE
87.92668,FALSE,TRUE
87.93573,FALSE,TRUE
87.94485,FALSE,TRUE
87.95397,FALSE,TRUE
87.96316,FALSE,TRUE
87.972285,FALSE,TRUE
87.9814,FALSE,TRUE
87.99045,FALSE,TRUE
87.99964,FALSE,TRUE
88.00869,FALSE,TRUE
88.01781,FALSE,TRUE
88.02693,FALSE,TRUE
88.03605,FALSE,TRUE
88.04517,FALSE,TRUE
88.05422,FALSE,TRUE
88.06341,FALSE,TRUE
88.07246,FALSE,TRUE
88.08151,FALSE,TRUE
88.09063,FALSE,TRUE
88.09968,FALSE,TRUE
88.10873,FALSE,TRUE
88.11785,FALSE,TRUE
88.12697,FALSE,TRUE
88.13616,FALSE,TRUE
88.145285,FALSE,TRUE
88.1544,FALSE,TRUE
88.16345,FALSE,TRUE
88.1725,FALSE,TRUE
88.18162,FALSE,TRUE
88.19081,FALSE,TRUE
88.19993,FALSE,TRUE
88.20905,FALSE,TRUE
88.21817,FALSE,TRUE
88.22722,FALSE,TRUE
88.23641,FALSE,TRUE
88.24546,FALSE,TRUE
88.25451,FALSE,TRUE
88.26363,FALSE,TRUE
88.27268,FALSE,TRUE
88.28173,FALSE,TRUE
88.29085,FALSE,TRUE
88.29997,FALSE,TRUE
88.30916,FALSE,TRUE
88.318285,FALSE,TRUE
88.3274,FALSE,TRUE
88.33645,FALSE,TRUE
88.34564,FALSE,TRUE
88.35469,FALSE,TRUE
88.36381,FALSE,TRUE
88.37293,FALSE,FALSE
88.38205,FALSE,FALSE
88.39117,FALSE,FALSE
88.40022,FALSE,FALSE
88.40941,FALSE,FALSE
88.41846,FALSE,FALSE
88.42751,FALSE,FALSE
88.43663,FALSE,FALSE
88.44568,FALSE,FALSE
88.45473,FALSE,FALSE
88.46385,FALSE,FALSE
88.47297,FALSE,FALSE
88.48216,FALSE,FALSE
88.491285,FALSE,FALSE
88.5004,FALSE,FALSE
88.50945,FALSE,FALSE
88.51864,FALSE,FALSE
88.52769,FALSE,FALSE
88.53681,FALSE,FALSE
88.54593,FALSE,FALSE
88.55505,FALSE,FALSE
88.56417,FALSE,FALSE
88.57322,FALSE,FALSE
88.58241,FALSE,FALSE
88.59146,FALSE,FALSE
88.60051,FALSE,FALSE
88.60963,FALSE,FALSE
88.61868,FALSE,FALSE
88.62773,FALSE,FALSE
88.63685,FALSE,FALSE
88.64597,FALSE,FALSE
88.65516,FALSE,FALSE
88.664285,FALSE,FALSE
88.6734,FALSE,FALSE
88.68245,FALSE,FALSE
88.69164,FALSE,TRUE
88.70069,FALSE,TRUE
88.70981,TRUE,TRUE
88.71893,TRUE,TRUE
88.72805,TRUE,TRUE
88.73724,FALSE,TRUE
88.74643,FALSE,FALSE
88.75548,TRUE,FALSE
88.76467,TRUE,FALSE
88.77379,TRUE,FALSE
88.78291,TRUE,FALSE
88.79203,TRUE,FALSE
88.80115,TRUE,FALSE
88.81027,TRUE,FALSE
88.81946,FALSE,FALSE
88.82851,FALSE,FALSE
88.83763,FALSE,FALSE
88.84668,FALSE,FALSE
88.85573,FALSE,FALSE
88.86485,FALSE,FALSE
88.87397,FALSE,FALSE
88.88316,FALSE,FALSE
88.892285,FALSE,FALSE
88.9014,FALSE,FALSE
88.91045,FALSE,FALSE
88.91964,FALSE,FALSE
88.92869,FALSE,FALSE
88.93781,FALSE,FALSE
88.94693,FALSE,FALSE
88.95605,FALSE,FALSE
88.96517,FALSE,FALSE
88.97422,FALSE,FALSE
88.98341,FALSE,FALSE
88.99246,FALSE,FALSE
89.00151,FALSE,FALSE
89.01063,FALSE,FALSE
89.01968,FALSE,FALSE
89.02873,FALSE,FALSE
89.03785,FALSE,FALSE
89.04697,FALSE,FALSE
89.05616,FALSE,FALSE
89.065285,FALSE,FALSE
89.0744,FALSE,FALSE
89.08345,FALSE,FALSE
89.0925,FALSE,FALSE
89.10162,FALSE,FALSE
89.11081,FALSE,FALSE
89.11993,FALSE,FALSE
89.12905,FALSE,FALSE
89.13817,FALSE,FALSE
89.14722,FALSE,FALSE
89.15641,FALSE,FALSE
89.16546,FALSE,FALSE
89.17451,FALSE,TRUE
89.18363,FALSE,TRUE
89.19275,FALSE,FALSE
89.20187,TRUE,TRUE
89.21099,TRUE,TRUE
89.22004,TRUE,TRUE
89.22916,TRUE,TRUE
89.238285,TRUE,TRUE
89.2474,TRUE,TRUE
89.25645,TRUE,TRUE
89.26564,TRUE,FALSE
89.27469,FALSE,FALSE
89.28381,FALSE,FALSE
89.29293,FALSE,TRUE
89.30205,FALSE,FALSE
89.31117,FALSE,TRUE
89.32022,FALSE,TRUE
89.32941,FALSE,TRUE
89.33846,FALSE,TRUE
89.34751,FALSE,TRUE
89.35663,FALSE,TRUE
89.36568,FALSE,TRUE
89.3748,TRUE,TRUE
89.38392,FALSE,FALSE
89.39304,FALSE,TRUE
89.40216,TRUE,TRUE
89.411285,FALSE,TRUE
89.4204,TRUE,TRUE
89.42945,FALSE,FALSE
89.4385,FALSE,TRUE
89.44762,FALSE,FALSE
89.45681,FALSE,TRUE
89.46593,FALSE,FALSE
89.47505,FALSE,TRUE
89.48417,TRUE,TRUE
89.49322,FALSE,FALSE
89.50241,FALSE,FALSE
89.51146,FALSE,FALSE
89.52051,FALSE,FALSE
89.52963,FALSE,TRUE
89.53868,FALSE,TRUE
89.54773,FALSE,TRUE
89.55685,FALSE,TRUE
89.56597,FALSE,TRUE
89.57516,FALSE,TRUE
89.584285,FALSE,TRUE
89.5934,FALSE,TRUE
89.60245,FALSE,TRUE
89.61164,FALSE,TRUE
89.62069,TRUE,TRUE
89.62981,FALSE,FALSE
89.63893,FALSE,TRUE
89.64805,FALSE,TRUE
89.65717,FALSE,TRUE
89.66622,FALSE,TRUE
89.67541,FALSE,TRUE
89.68446,FALSE,TRUE
89.69351,FALSE,TRUE
89.70263,FALSE,TRUE
89.71168,FALSE,TRUE
89.72073,FALSE,FALSE
89.72985,TRUE,TRUE
89.73897,FALSE,TRUE
89.74809,FALSE,TRUE
89.75721,FALSE,TRUE
89.7664,TRUE,TRUE
89.77545,TRUE,TRUE
89.78464,FALSE,FALSE
89.79369,TRUE,FALSE
89.80281,TRUE,FALSE
89.81193,TRUE,FALSE
89.82105,TRUE,FALSE
89.83017,TRUE,FALSE
89.83922,TRUE,FALSE
89.84841,TRUE,FALSE
89.85746,TRUE,FALSE
89.86651,TRUE,FALSE
89.87563,TRUE,FALSE
89.88468,TRUE,FALSE
89.89373,TRUE,FALSE
89.90285,TRUE,FALSE
89.91197,TRUE,FALSE
89.92116,TRUE,FALSE
89.930285,TRUE,FALSE
89.9394,TRUE,FALSE
89.94845,TRUE,FALSE
89.95764,TRUE,FALSE
89.96669,TRUE,FALSE
89.97581,TRUE,FALSE
89.98493,TRUE,FALSE
89.99405,TRUE,FALSE
90.00317,TRUE,FALSE
90.01222,TRUE,FALSE
90.02141,TRUE,FALSE
90.03046,TRUE,FALSE
90.03951,TRUE,FALSE
90.04863,TRUE,FALSE
90.05768,TRUE,FALSE
90.06673,TRUE,FALSE
90.07585,TRUE,FALSE
90.08497,TRUE,FALSE
90.09416,TRUE,FALSE
90.103285,TRUE,FALSE
90.1124,TRUE,FALSE
90.12145,TRUE,FALSE
90.13064,TRUE,FALSE
90.13969,TRUE,FALSE
90.14881,TRUE,FALSE
90.15793,TRUE,FALSE
90.16705,TRUE,FALSE
90.17617,TRUE,FALSE
90.18522,TRUE,FALSE
90.19427,TRUE,FALSE
90.20346,TRUE,FALSE
90.21251,TRUE,FALSE
90.22163,TRUE,FALSE
90.23068,TRUE,FALSE
90.23973,TRUE,FALSE
90.24885,TRUE,FALSE
90.25797,TRUE,FALSE
90.26709,TRUE,FALSE
90.27621,TRUE,FALSE
90.2854,TRUE,FALSE
90.29445,TRUE,FALSE
90.30364,TRUE,FALSE
90.31269,TRUE,FALSE
90.32181,TRUE,FALSE
90.33093,TRUE,FALSE
90.34005,TRUE,FALSE
90.34917,TRUE,FALSE
90.35822,TRUE,FALSE
90.36741,TRUE,FALSE
90.37646,TRUE,FALSE
90.38551,TRUE,FALSE
90.39463,TRUE,FALSE
90.40368,TRUE,FALSE
90.4128,TRUE,FALSE
90.42185,TRUE,FALSE
90.43097,TRUE,FALSE
90.44016,TRUE,FALSE
90.449285,TRUE,FALSE
90.4584,TRUE,FALSE
90.46745,TRUE,FALSE
90.47664,TRUE,FALSE
90.48569,TRUE,FALSE
90.49481,TRUE,FALSE
90.50393,TRUE,FALSE
90.51305,TRUE,FALSE
90.52217,TRUE,FALSE
90.53122,TRUE,FALSE
90.54041,TRUE,FALSE
90.54946,TRUE,FALSE
90.55851,TRUE,FALSE
90.56763,TRUE,FALSE
90.57668,TRUE,FALSE
90.58573,TRUE,FALSE
90.59485,TRUE,FALSE
90.60397,TRUE,FALSE
90.61302,TRUE,FALSE
90.62221,TRUE,FALSE
90.6314,TRUE,FALSE
90.64045,TRUE,FALSE
90.64964,TRUE,FALSE
90.65869,TRUE,FALSE
90.66781,TRUE,FALSE
90.67693,TRUE,FALSE
90.68605,TRUE,FALSE
90.69517,TRUE,FALSE
90.70422,TRUE,FALSE
90.71341,TRUE,FALSE
90.72246,TRUE,FALSE
90.73151,TRUE,FALSE
90.74063,TRUE,FALSE
90.74975,TRUE,FALSE
90.7588,TRUE,FALSE
90.76792,TRUE,FALSE
90.77704,TRUE,FALSE
90.78616,TRUE,FALSE
90.795285,TRUE,FALSE
90.8044,TRUE,FALSE
90.81345,TRUE,FALSE
90.82264,TRUE,FALSE
90.83169,TRUE,FALSE
90.84081,TRUE,FALSE
90.84993,TRUE,FALSE
90.85905,TRUE,FALSE
90.86817,TRUE,FALSE
90.87722,TRUE,FALSE
90.88641,TRUE,FALSE
90.89546,TRUE,FALSE
90.90451,TRUE,FALSE
90.91363,TRUE,FALSE
90.92268,TRUE,FALSE
90.93173,TRUE,FALSE
90.94085,TRUE,FALSE
90.94997,TRUE,FALSE
90.95916,TRUE,FALSE
90.968285,TRUE,FALSE
90.9774,TRUE,FALSE
90.98645,TRUE,FALSE
90.99564,TRUE,FALSE
91.00469,TRUE,FALSE
91.01381,TRUE,FALSE
91.02293,TRUE,FALSE
91.03205,TRUE,FALSE
91.04117,TRUE,FALSE
91.05022,TRUE,FALSE
91.05941,TRUE,FALSE
91.06846,TRUE,FALSE
91.07751,TRUE,FALSE
91.08663,TRUE,FALSE
91.09568,TRUE,FALSE
91.1048,TRUE,FALSE
91.11392,TRUE,FALSE
91.12304,TRUE,FALSE
91.13216,TRUE,FALSE
91.141285,TRUE,FALSE
91.1504,TRUE,FALSE
91.15945,TRUE,FALSE
91.16864,TRUE,FALSE
91.17769,TRUE,FALSE
91.18681,TRUE,FALSE
91.19593,TRUE,FALSE
91.20505,TRUE,FALSE
91.21417,TRUE,FALSE
91.22322,TRUE,FALSE
91.23241,TRUE,FALSE
91.24146,TRUE,FALSE
91.25051,TRUE,FALSE
91.25963,TRUE,FALSE
91.26868,TRUE,FALSE
91.27773,TRUE,FALSE
91.28685,TRUE,FALSE
91.29597,TRUE,FALSE
91.30516,TRUE,FALSE
91.314285,TRUE,FALSE
91.3234,TRUE,FALSE
91.33245,TRUE,FALSE
91.34164,TRUE,FALSE
91.35069,TRUE,FALSE
91.35981,TRUE,FALSE
91.36893,TRUE,FALSE
91.37805,TRUE,FALSE
91.38717,TRUE,FALSE
91.39622,TRUE,FALSE
91.40541,TRUE,FALSE
91.41446,TRUE,FALSE
91.42351,TRUE,FALSE
91.43263,TRUE,FALSE
91.44168,TRUE,FALSE
91.45073,TRUE,FALSE
91.45985,TRUE,FALSE
91.46897,TRUE,FALSE
91.47816,TRUE,FALSE
91.487285,TRUE,FALSE
91.4964,TRUE,FALSE
91.50545,TRUE,FALSE
91.51464,TRUE,FALSE
91.52369,TRUE,FALSE
91.53281,TRUE,FALSE
91.54193,TRUE,FALSE
91.55105,TRUE,FALSE
91.56017,TRUE,FALSE
91.56922,TRUE,FALSE
91.57841,TRUE,FALSE
91.58746,TRUE,FALSE
91.59651,TRUE,FALSE
91.60563,TRUE,FALSE
91.61468,TRUE,FALSE
91.62373,TRUE,FALSE
91.63285,TRUE,FALSE
91.64197,TRUE,FALSE
91.65116,TRUE,FALSE
91.660285,TRUE,FALSE
91.6694,TRUE,FALSE
91.67845,TRUE,FALSE
91.6875,TRUE,FALSE
91.69662,TRUE,FALSE
91.70581,TRUE,FALSE
91.71493,TRUE,FALSE
91.72405,TRUE,FALSE
91.73317,TRUE,FALSE
91.74222,TRUE,FALSE
91.75141,TRUE,FALSE
91.76046,TRUE,FALSE
91.76951,TRUE,FALSE
91.77863,TRUE,FALSE
91.78768,TRUE,FALSE
91.79673,TRUE,FALSE
91.80585,TRUE,FALSE
91.81497,TRUE,FALSE
91.82416,TRUE,FALSE
91.833285,TRUE,FALSE
91.8424,TRUE,FALSE
91.85145,TRUE,FALSE
91.86064,TRUE,FALSE
91.86969,TRUE,FALSE
91.87881,TRUE,FALSE
91.88793,TRUE,FALSE
91.89705,TRUE,FALSE
91.90617,TRUE,FALSE
91.91522,TRUE,FALSE
91.92441,TRUE,FALSE
91.93346,TRUE,FALSE
91.94251,TRUE,FALSE
91.95163,TRUE,FALSE
91.96068,TRUE,FALSE
91.96973,TRUE,FALSE
91.97885,TRUE,FALSE
91.98797,TRUE,FALSE
91.99716,TRUE,FALSE
92.006285,TRUE,FALSE
92.0154,TRUE,FALSE
92.02445,TRUE,FALSE
92.0335,TRUE,FALSE
92.04262,TRUE,FALSE
92.05181,TRUE,FALSE
92.06093,TRUE,FALSE
92.07005,TRUE,FALSE
92.07917,TRUE,FALSE
92.08822,TRUE,FALSE
92.09741,TRUE,FALSE
92.10646,TRUE,FALSE
92.11551,TRUE,FALSE
92.12463,TRUE,FALSE
92.13368,TRUE,FALSE
92.14273,TRUE,FALSE
92.15185,TRUE,FALSE
92.16097,TRUE,FALSE
92.17016,TRUE,FALSE
92.179285,TRUE,FALSE
92.1884,TRUE,FALSE
92.19745,TRUE,FALSE
92.20664,TRUE,FALSE
92.21569,TRUE,FALSE
92.22481,TRUE,FALSE
92.23393,TRUE,FALSE
92.24305,TRUE,FALSE
92.25217,TRUE,FALSE
92.26122,TRUE,FALSE
92.27041,TRUE,FALSE
92.27946,TRUE,FALSE
92.28851,TRUE,FALSE
92.29763,TRUE,FALSE
92.30668,TRUE,FALSE
92.31573,TRUE,FALSE
92.32485,TRUE,FALSE
92.33397,TRUE,FALSE
92.34316,TRUE,FALSE
92.352285,TRUE,FALSE
92.361331,TRUE,FALSE
92.37045,TRUE,FALSE
92.37964,TRUE,FALSE
92.38869,TRUE,FALSE
92.39781,TRUE,FALSE
92.40693,TRUE,FALSE
92.41605,TRUE,FALSE
92.42517,TRUE,FALSE
92.43422,TRUE,FALSE
92.44341,TRUE,FALSE
92.45246,TRUE,FALSE
92.46151,TRUE,FALSE
92.47063,TRUE,FALSE
92.47968,TRUE,FALSE
92.48873,TRUE,FALSE
92.49785,TRUE,FALSE
92.50697,TRUE,FALSE
92.51609,TRUE,FALSE
92.52521,TRUE,FALSE
92.5344,TRUE,FALSE
92.54345,TRUE,FALSE
92.55264,TRUE,FALSE
92.56169,TRUE,FALSE
92.57081,TRUE,FALSE
92.57993,TRUE,FALSE
92.58905,TRUE,FALSE
92.59817,TRUE,FALSE
92.60722,TRUE,FALSE
92.61641,TRUE,FALSE
92.62546,TRUE,FALSE
92.63451,TRUE,FALSE
92.64363,TRUE,FALSE
92.65268,TRUE,FALSE
92.66173,TRUE,FALSE
92.67085,TRUE,FALSE
92.67997,TRUE,FALSE
92.68916,TRUE,FALSE
92.698285,TRUE,FALSE
92.7074,TRUE,FALSE
92.71645,TRUE,FALSE
92.72564,TRUE,FALSE
92.73469,TRUE,FALSE
92.74381,TRUE,FALSE
92.75293,TRUE,FALSE
92.76205,TRUE,FALSE
92.77117,TRUE,FALSE
92.78022,TRUE,FALSE
92.78941,TRUE,FALSE
92.79846,TRUE,FALSE
92.80751,TRUE,FALSE
92.81663,TRUE,FALSE
92.82568,TRUE,FALSE
92.83473,TRUE,FALSE
92.84385,TRUE,FALSE
92.85297,TRUE,FALSE
92.86209,TRUE,FALSE
92.87121,TRUE,FALSE
92.8804,TRUE,FALSE
92.88945,TRUE,FALSE
92.89864,TRUE,FALSE
92.90769,TRUE,FALSE
92.91681,TRUE,FALSE
92.92593,TRUE,FALSE
92.93505,TRUE,FALSE
92.94417,TRUE,FALSE
92.95322,TRUE,FALSE
92.96241,TRUE,FALSE
92.97146,TRUE,FALSE
92.98051,TRUE,FALSE
92.98963,TRUE,FALSE
92.99868,TRUE,FALSE
93.00773,TRUE,FALSE
93.01685,TRUE,FALSE
93.02597,TRUE,FALSE
93.03516,TRUE,FALSE
93.044285,TRUE,FALSE
93.0534,TRUE,FALSE
93.06245,TRUE,FALSE
93.07164,TRUE,FALSE
93.08069,TRUE,FALSE
93.08981,TRUE,FALSE
93.09893,TRUE,FALSE
93.10805,TRUE,FALSE
93.11717,TRUE,FALSE
93.12622,TRUE,FALSE
93.13541,TRUE,FALSE
93.14446,TRUE,FALSE
93.15351,TRUE,FALSE
93.16263,TRUE,FALSE
93.17168,TRUE,FALSE
93.18073,TRUE,FALSE
93.18985,TRUE,FALSE
93.19897,TRUE,FALSE
93.20809,TRUE,FALSE
93.21721,TRUE,FALSE
93.2264,TRUE,FALSE
93.23545,TRUE,FALSE
93.24464,TRUE,FALSE
93.25369,TRUE,FALSE
93.26281,TRUE,FALSE
93.27193,TRUE,FALSE
93.28105,TRUE,FALSE
93.29017,TRUE,FALSE
93.29922,TRUE,FALSE
93.30841,TRUE,FALSE
93.31746,TRUE,FALSE
93.32651,TRUE,FALSE
93.33563,TRUE,FALSE
93.34475,TRUE,FALSE
93.3538,TRUE,FALSE
93.36292,TRUE,FALSE
93.37204,TRUE,FALSE
93.38116,TRUE,FALSE
93.390285,TRUE,FALSE
93.3994,TRUE,FALSE
93.40845,TRUE,FALSE
93.41764,TRUE,FALSE
93.42669,TRUE,FALSE
93.43581,TRUE,FALSE
93.44493,TRUE,FALSE
93.45405,TRUE,FALSE
93.46317,TRUE,FALSE
93.47222,TRUE,FALSE
93.48141,TRUE,FALSE
93.49046,TRUE,FALSE
93.49951,TRUE,FALSE
93.50863,TRUE,FALSE
93.51768,TRUE,FALSE
93.52673,TRUE,FALSE
93.53585,TRUE,FALSE
93.54497,TRUE,FALSE
93.55416,TRUE,FALSE
93.563285,TRUE,FALSE
93.5724,TRUE,FALSE
93.58145,TRUE,FALSE
93.59064,TRUE,FALSE
93.59969,TRUE,FALSE
93.60881,TRUE,FALSE
93.61793,TRUE,FALSE
93.62705,TRUE,FALSE
93.63617,TRUE,FALSE
93.64522,TRUE,FALSE
93.65441,TRUE,FALSE
93.66346,TRUE,FALSE
93.67251,TRUE,FALSE
93.68163,TRUE,FALSE
93.69068,TRUE,FALSE
93.69973,TRUE,FALSE
93.70885,TRUE,FALSE
93.71797,TRUE,FALSE
93.72716,TRUE,FALSE
93.736285,TRUE,FALSE
93.7454,TRUE,FALSE
93.75445,TRUE,FALSE
93.76364,TRUE,FALSE
93.77269,TRUE,FALSE
93.78181,TRUE,FALSE
93.79093,TRUE,FALSE
93.80005,TRUE,FALSE
93.80917,TRUE,FALSE
93.81822,TRUE,FALSE
93.82741,TRUE,FALSE
93.83646,TRUE,FALSE
93.84551,TRUE,FALSE
93.85463,TRUE,FALSE
93.86368,TRUE,FALSE
93.87273,TRUE,FALSE
93.88185,TRUE,FALSE
93.89097,TRUE,FALSE
93.90016,TRUE,FALSE
93.909285,TRUE,FALSE
93.9184,TRUE,FALSE
93.92745,TRUE,FALSE
93.93664,TRUE,FALSE
93.94569,TRUE,FALSE
93.95481,TRUE,FALSE
93.96393,TRUE,FALSE
93.97305,TRUE,FALSE
93.98217,TRUE,FALSE
93.99122,TRUE,FALSE
94.00041,TRUE,FALSE
94.00946,TRUE,FALSE
94.01851,TRUE,FALSE
94.02763,TRUE,FALSE
94.03668,TRUE,FALSE
94.04573,TRUE,FALSE
94.05485,TRUE,FALSE
94.06397,TRUE,FALSE
94.07316,TRUE,FALSE
94.082285,TRUE,FALSE
94.0914,TRUE,FALSE
94.10045,TRUE,FALSE
94.10964,TRUE,FALSE
94.11869,TRUE,FALSE
94.12781,TRUE,FALSE
94.13693,TRUE,FALSE
94.14605,TRUE,FALSE
94.15517,TRUE,FALSE
94.16422,TRUE,FALSE
94.17341,TRUE,FALSE
94.18246,TRUE,FALSE
94.19151,TRUE,FALSE
94.20063,TRUE,FALSE
94.20968,TRUE,FALSE
94.21873,TRUE,FALSE
94.22785,TRUE,FALSE
94.23697,TRUE,FALSE
94.24616,TRUE,FALSE
94.255285,TRUE,FALSE
94.2644,TRUE,FALSE
94.27345,TRUE,FALSE
94.2825,TRUE,FALSE
94.29162,TRUE,FALSE
94.30081,TRUE,FALSE
94.30993,TRUE,FALSE
94.31905,TRUE,FALSE
94.32817,TRUE,FALSE
94.33722,TRUE,FALSE
94.34641,TRUE,FALSE
94.35546,TRUE,FALSE
94.36451,TRUE,FALSE
94.37363,TRUE,FALSE
94.38268,TRUE,FALSE
94.39173,TRUE,FALSE
94.40085,TRUE,FALSE
94.40997,TRUE,FALSE
94.41916,TRUE,FALSE
94.428285,TRUE,FALSE
94.4374,TRUE,FALSE
94.44645,TRUE,FALSE
94.45564,TRUE,FALSE
94.46469,TRUE,FALSE
94.47381,TRUE,FALSE
94.48293,TRUE,FALSE
94.49205,TRUE,FALSE
94.50117,TRUE,FALSE
94.51022,TRUE,FALSE
94.51941,TRUE,FALSE
94.52846,TRUE,FALSE
94.53751,TRUE,FALSE
94.54663,TRUE,FALSE
94.55568,TRUE,FALSE
94.56473,TRUE,FALSE
94.57385,TRUE,FALSE
94.58297,TRUE,FALSE
94.59216,TRUE,FALSE
94.601285,TRUE,FALSE
94.6104,TRUE,FALSE
94.61945,TRUE,FALSE
94.62864,TRUE,FALSE
94.63769,TRUE,FALSE
94.64681,TRUE,FALSE
94.65593,TRUE,FALSE
94.66505,TRUE,FALSE
94.67417,TRUE,FALSE
94.68322,TRUE,FALSE
94.69241,TRUE,FALSE
94.70146,TRUE,FALSE
94.71051,TRUE,FALSE
94.71963,TRUE,FALSE
94.72868,TRUE,FALSE
